Unnamed: 0,A,B
422,/home/jovyan/word/png_aa/蘗.png,/home/jovyan/word/png_geneto/蘗.png
423,/home/jovyan/word/png_aa/乀.png,/home/jovyan/word/png_geneto/乀.png
424,/home/jovyan/word/png_aa/痤.png,/home/jovyan/word/png_geneto/痤.png
425,/home/jovyan/word/png_aa/胗.png,/home/jovyan/word/png_geneto/胗.png
426,/home/jovyan/word/png_aa/瑁.png,/home/jovyan/word/png_geneto/瑁.png
427,/home/jovyan/word/png_aa/逕.png,/home/jovyan/word/png_geneto/逕.png
428,/home/jovyan/word/png_aa/墫.png,/home/jovyan/word/png_geneto/墫.png
429,/home/jovyan/word/png_aa/秉.png,/home/jovyan/word/png_geneto/秉.png
430,/home/jovyan/word/png_aa/敧.png,/home/jovyan/word/png_geneto/敧.png
431,/home/jovyan/word/png_aa/糶.png,/home/jovyan/word/png_geneto/糶.png
432,/home/jovyan/word/png_aa/椻.png,/home/jovyan/word/png_geneto/椻.png
433,/home/jovyan/word/png_aa/犁.png,/home/jovyan/word/png_geneto/犁.png
434,/home/jovyan/word/png_aa/卡.png,/home/jovyan/word/png_geneto/卡.png
435,/home/jovyan/word/png_aa/㊬.png,/home/jovyan/word/png_geneto/㊬.png
436,/home/jovyan/word/png_aa/呶.png,/home/jovyan/word/png_geneto/呶.png
437,/home/jovyan/word/png_aa/蹈.png,/home/jovyan/word/png_geneto/蹈.png
438,/home/jovyan/word/png_aa/霂.png,/home/jovyan/word/png_geneto/霂.png
439,/home/jovyan/word/png_aa/黽.png,/home/jovyan/word/png_geneto/黽.png
440,/home/jovyan/word/png_aa/㊂.png,/home/jovyan/word/png_geneto/㊂.png
441,/home/jovyan/word/png_aa/潺.png,/home/jovyan/word/png_geneto/潺.png
442,/home/jovyan/word/png_aa/懍.png,/home/jovyan/word/png_geneto/懍.png
443,/home/jovyan/word/png_aa/譱.png,/home/jovyan/word/png_geneto/譱.png
444,/home/jovyan/word/png_aa/癆.png,/home/jovyan/word/png_geneto/癆.png
445,/home/jovyan/word/png_aa/澒.png,/home/jovyan/word/png_geneto/澒.png
446,/home/jovyan/word/png_aa/抅.png,/home/jovyan/word/png_geneto/抅.png
447,/home/jovyan/word/png_aa/殳.png,/home/jovyan/word/png_geneto/殳.png
448,/home/jovyan/word/png_aa/陋.png,/home/jovyan/word/png_geneto/陋.png
449,/home/jovyan/word/png_aa/瓊.png,/home/jovyan/word/png_geneto/瓊.png
450,/home/jovyan/word/png_aa/蝌.png,/home/jovyan/word/png_geneto/蝌.png
451,/home/jovyan/word/png_aa/蚌.png,/home/jovyan/word/png_geneto/蚌.png
452,/home/jovyan/word/png_aa/苹.png,/home/jovyan/word/png_geneto/苹.png
453,/home/jovyan/word/png_aa/廡.png,/home/jovyan/word/png_geneto/廡.png
454,/home/jovyan/word/png_aa/葩.png,/home/jovyan/word/png_geneto/葩.png
455,/home/jovyan/word/png_aa/爿.png,/home/jovyan/word/png_geneto/爿.png
456,/home/jovyan/word/png_aa/臻.png,/home/jovyan/word/png_geneto/臻.png
457,/home/jovyan/word/png_aa/凵.png,/home/jovyan/word/png_geneto/凵.png
458,/home/jovyan/word/png_aa/柗.png,/home/jovyan/word/png_geneto/柗.png
459,/home/jovyan/word/png_aa/蓽.png,/home/jovyan/word/png_geneto/蓽.png
460,/home/jovyan/word/png_aa/裊.png,/home/jovyan/word/png_geneto/裊.png
461,/home/jovyan/word/png_aa/亖.png,/home/jovyan/word/png_geneto/亖.png
462,/home/jovyan/word/png_aa/鰥.png,/home/jovyan/word/png_geneto/鰥.png
463,/home/jovyan/word/png_aa/食.png,/home/jovyan/word/png_geneto/食.png
464,/home/jovyan/word/png_aa/錕.png,/home/jovyan/word/png_geneto/錕.png
465,/home/jovyan/word/png_aa/戈.png,/home/jovyan/word/png_geneto/戈.png
466,/home/jovyan/word/png_aa/誄.png,/home/jovyan/word/png_geneto/誄.png
467,/home/jovyan/word/png_aa/非.png,/home/jovyan/word/png_geneto/非.png
468,/home/jovyan/word/png_aa/走.png,/home/jovyan/word/png_geneto/走.png
469,/home/jovyan/word/png_aa/賰.png,/home/jovyan/word/png_geneto/賰.png
470,/home/jovyan/word/png_aa/㞍.png,/home/jovyan/word/png_geneto/㞍.png
471,/home/jovyan/word/png_aa/橫.png,/home/jovyan/word/png_geneto/橫.png
472,/home/jovyan/word/png_aa/伹.png,/home/jovyan/word/png_geneto/伹.png
473,/home/jovyan/word/png_aa/騸.png,/home/jovyan/word/png_geneto/騸.png
474,/home/jovyan/word/png_aa/杶.png,/home/jovyan/word/png_geneto/杶.png
475,/home/jovyan/word/png_aa/棼.png,/home/jovyan/word/png_geneto/棼.png
476,/home/jovyan/word/png_aa/縠.png,/home/jovyan/word/png_geneto/縠.png
477,/home/jovyan/word/png_aa/木.png,/home/jovyan/word/png_geneto/木.png
478,/home/jovyan/word/png_aa/舸.png,/home/jovyan/word/png_geneto/舸.png
479,/home/jovyan/word/png_aa/箙.png,/home/jovyan/word/png_geneto/箙.png
480,/home/jovyan/word/png_aa/螫.png,/home/jovyan/word/png_geneto/螫.png
481,/home/jovyan/word/png_aa/鞫.png,/home/jovyan/word/png_geneto/鞫.png
482,/home/jovyan/word/png_aa/擘.png,/home/jovyan/word/png_geneto/擘.png
483,/home/jovyan/word/png_aa/紮.png,/home/jovyan/word/png_geneto/紮.png
484,/home/jovyan/word/png_aa/譌.png,/home/jovyan/word/png_geneto/譌.png
485,/home/jovyan/word/png_aa/醯.png,/home/jovyan/word/png_geneto/醯.png
486,/home/jovyan/word/png_aa/嘷.png,/home/jovyan/word/png_geneto/嘷.png
487,/home/jovyan/word/png_aa/筰.png,/home/jovyan/word/png_geneto/筰.png
488,/home/jovyan/word/png_aa/昤.png,/home/jovyan/word/png_geneto/昤.png
489,/home/jovyan/word/png_aa/曩.png,/home/jovyan/word/png_geneto/曩.png
490,/home/jovyan/word/png_aa/癜.png,/home/jovyan/word/png_geneto/癜.png
491,/home/jovyan/word/png_aa/狻.png,/home/jovyan/word/png_geneto/狻.png
492,/home/jovyan/word/png_aa/碾.png,/home/jovyan/word/png_geneto/碾.png
493,/home/jovyan/word/png_aa/豎.png,/home/jovyan/word/png_geneto/豎.png
494,/home/jovyan/word/png_aa/風.png,/home/jovyan/word/png_geneto/風.png
495,/home/jovyan/word/png_aa/殼.png,/home/jovyan/word/png_geneto/殼.png
496,/home/jovyan/word/png_aa/埖.png,/home/jovyan/word/png_geneto/埖.png
497,/home/jovyan/word/png_aa/莵.png,/home/jovyan/word/png_geneto/莵.png
498,/home/jovyan/word/png_aa/沅.png,/home/jovyan/word/png_geneto/沅.png
499,/home/jovyan/word/png_aa/紜.png,/home/jovyan/word/png_geneto/紜.png
500,/home/jovyan/word/png_aa/趁.png,/home/jovyan/word/png_geneto/趁.png
501,/home/jovyan/word/png_aa/攙.png,/home/jovyan/word/png_geneto/攙.png
502,/home/jovyan/word/png_aa/萍.png,/home/jovyan/word/png_geneto/萍.png
503,/home/jovyan/word/png_aa/酡.png,/home/jovyan/word/png_geneto/酡.png
504,/home/jovyan/word/png_aa/櫤.png,/home/jovyan/word/png_geneto/櫤.png
505,/home/jovyan/word/png_aa/頹.png,/home/jovyan/word/png_geneto/頹.png
506,/home/jovyan/word/png_aa/雨.png,/home/jovyan/word/png_geneto/雨.png
507,/home/jovyan/word/png_aa/閹.png,/home/jovyan/word/png_geneto/閹.png
508,/home/jovyan/word/png_aa/比.png,/home/jovyan/word/png_geneto/比.png
509,/home/jovyan/word/png_aa/拯.png,/home/jovyan/word/png_geneto/拯.png
510,/home/jovyan/word/png_aa/虽.png,/home/jovyan/word/png_geneto/虽.png
511,/home/jovyan/word/png_aa/乚.png,/home/jovyan/word/png_geneto/乚.png
512,/home/jovyan/word/png_aa/踠.png,/home/jovyan/word/png_geneto/踠.png
513,/home/jovyan/word/png_aa/澂.png,/home/jovyan/word/png_geneto/澂.png
514,/home/jovyan/word/png_aa/囂.png,/home/jovyan/word/png_geneto/囂.png
515,/home/jovyan/word/png_aa/慴.png,/home/jovyan/word/png_geneto/慴.png
516,/home/jovyan/word/png_aa/篷.png,/home/jovyan/word/png_geneto/篷.png
517,/home/jovyan/word/png_aa/膁.png,/home/jovyan/word/png_geneto/膁.png
518,/home/jovyan/word/png_aa/駛.png,/home/jovyan/word/png_geneto/駛.png
519,/home/jovyan/word/png_aa/支.png,/home/jovyan/word/png_geneto/支.png
520,/home/jovyan/word/png_aa/餾.png,/home/jovyan/word/png_geneto/餾.png
521,/home/jovyan/word/png_aa/膂.png,/home/jovyan/word/png_geneto/膂.png
522,/home/jovyan/word/png_aa/馼.png,/home/jovyan/word/png_geneto/馼.png
523,/home/jovyan/word/png_aa/滬.png,/home/jovyan/word/png_geneto/滬.png
524,/home/jovyan/word/png_aa/跿.png,/home/jovyan/word/png_geneto/跿.png
525,/home/jovyan/word/png_aa/憖.png,/home/jovyan/word/png_geneto/憖.png
526,/home/jovyan/word/png_aa/脺.png,/home/jovyan/word/png_geneto/脺.png
527,/home/jovyan/word/png_aa/瘉.png,/home/jovyan/word/png_geneto/瘉.png
528,/home/jovyan/word/png_aa/霈.png,/home/jovyan/word/png_geneto/霈.png
529,/home/jovyan/word/png_aa/笂.png,/home/jovyan/word/png_geneto/笂.png
530,/home/jovyan/word/png_aa/彀.png,/home/jovyan/word/png_geneto/彀.png
531,/home/jovyan/word/png_aa/鬚.png,/home/jovyan/word/png_geneto/鬚.png
532,/home/jovyan/word/png_aa/淌.png,/home/jovyan/word/png_geneto/淌.png
533,/home/jovyan/word/png_aa/黃.png,/home/jovyan/word/png_geneto/黃.png
534,/home/jovyan/word/png_aa/藺.png,/home/jovyan/word/png_geneto/藺.png
535,/home/jovyan/word/png_aa/薑.png,/home/jovyan/word/png_geneto/薑.png
536,/home/jovyan/word/png_aa/㍽.png,/home/jovyan/word/png_geneto/㍽.png
537,/home/jovyan/word/png_aa/榁.png,/home/jovyan/word/png_geneto/榁.png
538,/home/jovyan/word/png_aa/鑕.png,/home/jovyan/word/png_geneto/鑕.png
539,/home/jovyan/word/png_aa/奘.png,/home/jovyan/word/png_geneto/奘.png
540,/home/jovyan/word/png_aa/片.png,/home/jovyan/word/png_geneto/片.png
541,/home/jovyan/word/png_aa/夐.png,/home/jovyan/word/png_geneto/夐.png
542,/home/jovyan/word/png_aa/旻.png,/home/jovyan/word/png_geneto/旻.png
543,/home/jovyan/word/png_aa/骰.png,/home/jovyan/word/png_geneto/骰.png
544,/home/jovyan/word/png_aa/痳.png,/home/jovyan/word/png_geneto/痳.png
545,/home/jovyan/word/png_aa/匀.png,/home/jovyan/word/png_geneto/匀.png
546,/home/jovyan/word/png_aa/戝.png,/home/jovyan/word/png_geneto/戝.png
547,/home/jovyan/word/png_aa/褰.png,/home/jovyan/word/png_geneto/褰.png
548,/home/jovyan/word/png_aa/瘟.png,/home/jovyan/word/png_geneto/瘟.png
549,/home/jovyan/word/png_aa/仍.png,/home/jovyan/word/png_geneto/仍.png
550,/home/jovyan/word/png_aa/口.png,/home/jovyan/word/png_geneto/口.png
551,/home/jovyan/word/png_aa/偆.png,/home/jovyan/word/png_geneto/偆.png
552,/home/jovyan/word/png_aa/貘.png,/home/jovyan/word/png_geneto/貘.png
553,/home/jovyan/word/png_aa/莒.png,/home/jovyan/word/png_geneto/莒.png
554,/home/jovyan/word/png_aa/歠.png,/home/jovyan/word/png_geneto/歠.png
555,/home/jovyan/word/png_aa/暤.png,/home/jovyan/word/png_geneto/暤.png
556,/home/jovyan/word/png_aa/硎.png,/home/jovyan/word/png_geneto/硎.png
557,/home/jovyan/word/png_aa/蛬.png,/home/jovyan/word/png_geneto/蛬.png
558,/home/jovyan/word/png_aa/魚.png,/home/jovyan/word/png_geneto/魚.png
559,/home/jovyan/word/png_aa/皃.png,/home/jovyan/word/png_geneto/皃.png
560,/home/jovyan/word/png_aa/嘎.png,/home/jovyan/word/png_geneto/嘎.png
561,/home/jovyan/word/png_aa/窶.png,/home/jovyan/word/png_geneto/窶.png
562,/home/jovyan/word/png_aa/彑.png,/home/jovyan/word/png_geneto/彑.png
563,/home/jovyan/word/png_aa/牓.png,/home/jovyan/word/png_geneto/牓.png
564,/home/jovyan/word/png_aa/雕.png,/home/jovyan/word/png_geneto/雕.png
565,/home/jovyan/word/png_aa/爝.png,/home/jovyan/word/png_geneto/爝.png
566,/home/jovyan/word/png_aa/濕.png,/home/jovyan/word/png_geneto/濕.png
567,/home/jovyan/word/png_aa/逎.png,/home/jovyan/word/png_geneto/逎.png
568,/home/jovyan/word/png_aa/怺.png,/home/jovyan/word/png_geneto/怺.png
569,/home/jovyan/word/png_aa/羌.png,/home/jovyan/word/png_geneto/羌.png
570,/home/jovyan/word/png_aa/蓙.png,/home/jovyan/word/png_geneto/蓙.png
571,/home/jovyan/word/png_aa/繇.png,/home/jovyan/word/png_geneto/繇.png
572,/home/jovyan/word/png_aa/擎.png,/home/jovyan/word/png_geneto/擎.png
573,/home/jovyan/word/png_aa/聱.png,/home/jovyan/word/png_geneto/聱.png
574,/home/jovyan/word/png_aa/錥.png,/home/jovyan/word/png_geneto/錥.png
575,/home/jovyan/word/png_aa/綌.png,/home/jovyan/word/png_geneto/綌.png
576,/home/jovyan/word/png_aa/籙.png,/home/jovyan/word/png_geneto/籙.png
577,/home/jovyan/word/png_aa/髹.png,/home/jovyan/word/png_geneto/髹.png
578,/home/jovyan/word/png_aa/抖.png,/home/jovyan/word/png_geneto/抖.png
579,/home/jovyan/word/png_aa/盂.png,/home/jovyan/word/png_geneto/盂.png
580,/home/jovyan/word/png_aa/嬾.png,/home/jovyan/word/png_geneto/嬾.png
581,/home/jovyan/word/png_aa/霙.png,/home/jovyan/word/png_geneto/霙.png
582,/home/jovyan/word/png_aa/齁.png,/home/jovyan/word/png_geneto/齁.png
583,/home/jovyan/word/png_aa/厉.png,/home/jovyan/word/png_geneto/厉.png
584,/home/jovyan/word/png_aa/罏.png,/home/jovyan/word/png_geneto/罏.png
585,/home/jovyan/word/png_aa/洫.png,/home/jovyan/word/png_geneto/洫.png
586,/home/jovyan/word/png_aa/獸.png,/home/jovyan/word/png_geneto/獸.png
587,/home/jovyan/word/png_aa/躄.png,/home/jovyan/word/png_geneto/躄.png
588,/home/jovyan/word/png_aa/罇.png,/home/jovyan/word/png_geneto/罇.png
589,/home/jovyan/word/png_aa/磎.png,/home/jovyan/word/png_geneto/磎.png
590,/home/jovyan/word/png_aa/鉎.png,/home/jovyan/word/png_geneto/鉎.png
591,/home/jovyan/word/png_aa/黥.png,/home/jovyan/word/png_geneto/黥.png
592,/home/jovyan/word/png_aa/忡.png,/home/jovyan/word/png_geneto/忡.png
593,/home/jovyan/word/png_aa/嫩.png,/home/jovyan/word/png_geneto/嫩.png
594,/home/jovyan/word/png_aa/臈.png,/home/jovyan/word/png_geneto/臈.png
595,/home/jovyan/word/png_aa/蓐.png,/home/jovyan/word/png_geneto/蓐.png
596,/home/jovyan/word/png_aa/示.png,/home/jovyan/word/png_geneto/示.png
597,/home/jovyan/word/png_aa/叨.png,/home/jovyan/word/png_geneto/叨.png
598,/home/jovyan/word/png_aa/鰀.png,/home/jovyan/word/png_geneto/鰀.png
599,/home/jovyan/word/png_aa/田.png,/home/jovyan/word/png_geneto/田.png
600,/home/jovyan/word/png_aa/琚.png,/home/jovyan/word/png_geneto/琚.png
601,/home/jovyan/word/png_aa/茘.png,/home/jovyan/word/png_geneto/茘.png
602,/home/jovyan/word/png_aa/隤.png,/home/jovyan/word/png_geneto/隤.png
603,/home/jovyan/word/png_aa/嬭.png,/home/jovyan/word/png_geneto/嬭.png
604,/home/jovyan/word/png_aa/誧.png,/home/jovyan/word/png_geneto/誧.png
605,/home/jovyan/word/png_aa/冰.png,/home/jovyan/word/png_geneto/冰.png
606,/home/jovyan/word/png_aa/菠.png,/home/jovyan/word/png_geneto/菠.png
607,/home/jovyan/word/png_aa/歟.png,/home/jovyan/word/png_geneto/歟.png
608,/home/jovyan/word/png_aa/疓.png,/home/jovyan/word/png_geneto/疓.png
609,/home/jovyan/word/png_aa/喀.png,/home/jovyan/word/png_geneto/喀.png
610,/home/jovyan/word/png_aa/潽.png,/home/jovyan/word/png_geneto/潽.png
611,/home/jovyan/word/png_aa/䄃.png,/home/jovyan/word/png_geneto/䄃.png
612,/home/jovyan/word/png_aa/挹.png,/home/jovyan/word/png_geneto/挹.png
613,/home/jovyan/word/png_aa/躳.png,/home/jovyan/word/png_geneto/躳.png
614,/home/jovyan/word/png_aa/煇.png,/home/jovyan/word/png_geneto/煇.png
615,/home/jovyan/word/png_aa/莎.png,/home/jovyan/word/png_geneto/莎.png
616,/home/jovyan/word/png_aa/媧.png,/home/jovyan/word/png_geneto/媧.png
617,/home/jovyan/word/png_aa/熕.png,/home/jovyan/word/png_geneto/熕.png
618,/home/jovyan/word/png_aa/剉.png,/home/jovyan/word/png_geneto/剉.png
619,/home/jovyan/word/png_aa/譴.png,/home/jovyan/word/png_geneto/譴.png
620,/home/jovyan/word/png_aa/楗.png,/home/jovyan/word/png_geneto/楗.png
621,/home/jovyan/word/png_aa/䙥.png,/home/jovyan/word/png_geneto/䙥.png
622,/home/jovyan/word/png_aa/鯤.png,/home/jovyan/word/png_geneto/鯤.png
623,/home/jovyan/word/png_aa/砰.png,/home/jovyan/word/png_geneto/砰.png
624,/home/jovyan/word/png_aa/狇.png,/home/jovyan/word/png_geneto/狇.png
625,/home/jovyan/word/png_aa/噓.png,/home/jovyan/word/png_geneto/噓.png
626,/home/jovyan/word/png_aa/寐.png,/home/jovyan/word/png_geneto/寐.png
627,/home/jovyan/word/png_aa/鋠.png,/home/jovyan/word/png_geneto/鋠.png
628,/home/jovyan/word/png_aa/梍.png,/home/jovyan/word/png_geneto/梍.png
629,/home/jovyan/word/png_aa/丄.png,/home/jovyan/word/png_geneto/丄.png
630,/home/jovyan/word/png_aa/镸.png,/home/jovyan/word/png_geneto/镸.png
631,/home/jovyan/word/png_aa/㊙.png,/home/jovyan/word/png_geneto/㊙.png
632,/home/jovyan/word/png_aa/靉.png,/home/jovyan/word/png_geneto/靉.png
633,/home/jovyan/word/png_aa/籵.png,/home/jovyan/word/png_geneto/籵.png
634,/home/jovyan/word/png_aa/俠.png,/home/jovyan/word/png_geneto/俠.png
635,/home/jovyan/word/png_aa/褘.png,/home/jovyan/word/png_geneto/褘.png
636,/home/jovyan/word/png_aa/蚨.png,/home/jovyan/word/png_geneto/蚨.png
637,/home/jovyan/word/png_aa/瞪.png,/home/jovyan/word/png_geneto/瞪.png
638,/home/jovyan/word/png_aa/脖.png,/home/jovyan/word/png_geneto/脖.png
639,/home/jovyan/word/png_aa/歇.png,/home/jovyan/word/png_geneto/歇.png
640,/home/jovyan/word/png_aa/艷.png,/home/jovyan/word/png_geneto/艷.png
641,/home/jovyan/word/png_aa/鈇.png,/home/jovyan/word/png_geneto/鈇.png
642,/home/jovyan/word/png_aa/疐.png,/home/jovyan/word/png_geneto/疐.png
643,/home/jovyan/word/png_aa/褆.png,/home/jovyan/word/png_geneto/褆.png
644,/home/jovyan/word/png_aa/妤.png,/home/jovyan/word/png_geneto/妤.png
645,/home/jovyan/word/png_aa/逾.png,/home/jovyan/word/png_geneto/逾.png
646,/home/jovyan/word/png_aa/遨.png,/home/jovyan/word/png_geneto/遨.png
647,/home/jovyan/word/png_aa/愬.png,/home/jovyan/word/png_geneto/愬.png
648,/home/jovyan/word/png_aa/殤.png,/home/jovyan/word/png_geneto/殤.png
649,/home/jovyan/word/png_aa/縈.png,/home/jovyan/word/png_geneto/縈.png
650,/home/jovyan/word/png_aa/澑.png,/home/jovyan/word/png_geneto/澑.png
651,/home/jovyan/word/png_aa/齵.png,/home/jovyan/word/png_geneto/齵.png
652,/home/jovyan/word/png_aa/圄.png,/home/jovyan/word/png_geneto/圄.png
653,/home/jovyan/word/png_aa/飃.png,/home/jovyan/word/png_geneto/飃.png
654,/home/jovyan/word/png_aa/洎.png,/home/jovyan/word/png_geneto/洎.png
655,/home/jovyan/word/png_aa/舃.png,/home/jovyan/word/png_geneto/舃.png
656,/home/jovyan/word/png_aa/撿.png,/home/jovyan/word/png_geneto/撿.png
657,/home/jovyan/word/png_aa/覊.png,/home/jovyan/word/png_geneto/覊.png
658,/home/jovyan/word/png_aa/讒.png,/home/jovyan/word/png_geneto/讒.png
659,/home/jovyan/word/png_aa/呰.png,/home/jovyan/word/png_geneto/呰.png
660,/home/jovyan/word/png_aa/壎.png,/home/jovyan/word/png_geneto/壎.png
661,/home/jovyan/word/png_aa/澍.png,/home/jovyan/word/png_geneto/澍.png
662,/home/jovyan/word/png_aa/嶄.png,/home/jovyan/word/png_geneto/嶄.png
663,/home/jovyan/word/png_aa/抃.png,/home/jovyan/word/png_geneto/抃.png
664,/home/jovyan/word/png_aa/胘.png,/home/jovyan/word/png_geneto/胘.png
665,/home/jovyan/word/png_aa/玨.png,/home/jovyan/word/png_geneto/玨.png
666,/home/jovyan/word/png_aa/劭.png,/home/jovyan/word/png_geneto/劭.png
667,/home/jovyan/word/png_aa/杻.png,/home/jovyan/word/png_geneto/杻.png
668,/home/jovyan/word/png_aa/鈆.png,/home/jovyan/word/png_geneto/鈆.png
669,/home/jovyan/word/png_aa/噱.png,/home/jovyan/word/png_geneto/噱.png
670,/home/jovyan/word/png_aa/嘿.png,/home/jovyan/word/png_geneto/嘿.png
671,/home/jovyan/word/png_aa/櫑.png,/home/jovyan/word/png_geneto/櫑.png
672,/home/jovyan/word/png_aa/梏.png,/home/jovyan/word/png_geneto/梏.png
673,/home/jovyan/word/png_aa/菴.png,/home/jovyan/word/png_geneto/菴.png
674,/home/jovyan/word/png_aa/⼪.png,/home/jovyan/word/png_geneto/⼪.png
675,/home/jovyan/word/png_aa/鈹.png,/home/jovyan/word/png_geneto/鈹.png
676,/home/jovyan/word/png_aa/赶.png,/home/jovyan/word/png_geneto/赶.png
677,/home/jovyan/word/png_aa/怚.png,/home/jovyan/word/png_geneto/怚.png
678,/home/jovyan/word/png_aa/巖.png,/home/jovyan/word/png_geneto/巖.png
679,/home/jovyan/word/png_aa/嚕.png,/home/jovyan/word/png_geneto/嚕.png
680,/home/jovyan/word/png_aa/穉.png,/home/jovyan/word/png_geneto/穉.png
681,/home/jovyan/word/png_aa/鴈.png,/home/jovyan/word/png_geneto/鴈.png
682,/home/jovyan/word/png_aa/髮.png,/home/jovyan/word/png_geneto/髮.png
683,/home/jovyan/word/png_aa/侾.png,/home/jovyan/word/png_geneto/侾.png
684,/home/jovyan/word/png_aa/渧.png,/home/jovyan/word/png_geneto/渧.png
685,/home/jovyan/word/png_aa/駟.png,/home/jovyan/word/png_geneto/駟.png
686,/home/jovyan/word/png_aa/鐡.png,/home/jovyan/word/png_geneto/鐡.png
687,/home/jovyan/word/png_aa/猅.png,/home/jovyan/word/png_geneto/猅.png
688,/home/jovyan/word/png_aa/劜.png,/home/jovyan/word/png_geneto/劜.png
689,/home/jovyan/word/png_aa/珱.png,/home/jovyan/word/png_geneto/珱.png
690,/home/jovyan/word/png_aa/婕.png,/home/jovyan/word/png_geneto/婕.png
691,/home/jovyan/word/png_aa/鱶.png,/home/jovyan/word/png_geneto/鱶.png
692,/home/jovyan/word/png_aa/偸.png,/home/jovyan/word/png_geneto/偸.png
693,/home/jovyan/word/png_aa/絁.png,/home/jovyan/word/png_geneto/絁.png
694,/home/jovyan/word/png_aa/而.png,/home/jovyan/word/png_geneto/而.png
695,/home/jovyan/word/png_aa/抓.png,/home/jovyan/word/png_geneto/抓.png
696,/home/jovyan/word/png_aa/顚.png,/home/jovyan/word/png_geneto/顚.png
697,/home/jovyan/word/png_aa/倏.png,/home/jovyan/word/png_geneto/倏.png
698,/home/jovyan/word/png_aa/聨.png,/home/jovyan/word/png_geneto/聨.png
699,/home/jovyan/word/png_aa/淸.png,/home/jovyan/word/png_geneto/淸.png
700,/home/jovyan/word/png_aa/耂.png,/home/jovyan/word/png_geneto/耂.png
701,/home/jovyan/word/png_aa/豐.png,/home/jovyan/word/png_geneto/豐.png
702,/home/jovyan/word/png_aa/甅.png,/home/jovyan/word/png_geneto/甅.png
703,/home/jovyan/word/png_aa/丿.png,/home/jovyan/word/png_geneto/丿.png
704,/home/jovyan/word/png_aa/葢.png,/home/jovyan/word/png_geneto/葢.png
705,/home/jovyan/word/png_aa/耘.png,/home/jovyan/word/png_geneto/耘.png
706,/home/jovyan/word/png_aa/榭.png,/home/jovyan/word/png_geneto/榭.png
707,/home/jovyan/word/png_aa/禘.png,/home/jovyan/word/png_geneto/禘.png
